monthly_usage_hours,days_since_signup,num_support_tickets,avg_session_minutes,num_referrals,discount_pct_used,upgraded
55.4,256.0,0.0,20.2,0.0,0.0,0
29.9,136.0,1.0,29.0,2.0,0.0,0
1.0,131.0,0.0,22.3,3.0,12.8,1
60.0,197.0,4.0,16.9,0.0,17.6,1
48.8,240.0,0.0,31.4,0.0,0.0,0
25.9,289.0,1.0,31.1,1.0,10.8,1
22.4,244.0,0.0,21.7,2.0,0.0,1
52.3,20.0,1.0,17.3,1.0,0.0,0
52.6,176.0,3.0,22.8,0.0,21.6,0
53.8,94.0,4.0,14.4,1.0,25.2,1
55.9,208.0,4.0,9.3,0.0,13.0,1
69.0,215.0,4.0,24.5,0.0,25.3,1
62.7,273.0,6.0,32.0,0.0,8.3,1
14.6,242.0,0.0,18.3,2.0,11.1,0
31.5,233.0,0.0,28.5,1.0,12.8,1
14.5,203.0,2.0,24.1,2.0,9.7,1
17.2,218.0,0.0,26.6,2.0,0.3,0
24.5,160.0,1.0,29.4,2.0,26.8,0
24.8,174.0,2.0,11.4,2.0,0.0,1
55.7,270.0,6.0,18.7,0.0,2.2,1
26.7,271.0,2.0,26.4,1.0,8.9,1
73.0,256.0,0.0,30.4,0.0,2.7,0
41.0,227.0,0.0,18.8,1.0,0.0,0
28.8,156.0,2.0,17.0,2.0,31.8,0
31.7,94.0,0.0,31.9,2.0,0.0,0
15.6,194.0,0.0,31.2,2.0,0.0,0
64.9,232.0,2.0,22.7,0.0,25.4,0
30.0,98.0,0.0,22.8,2.0,11.5,0
41.9,290.0,0.0,6.8,1.0,0.0,0
66.0,203.0,3.0,18.4,0.0,17.4,0
30.2,273.0,0.0,21.1,1.0,12.9,1
61.7,191.0,2.0,20.9,0.0,13.6,0
42.6,57.0,2.0,24.7,1.0,0.0,0
48.1,215.0,4.0,20.5,0.0,13.2,1
52.5,298.0,1.0,18.0,0.0,17.2,0
35.5,112.0,1.0,14.1,1.0,0.0,0
41.2,75.0,1.0,28.1,1.0,0.0,0
32.2,188.0,1.0,22.9,1.0,2.2,0
47.6,31.0,2.0,16.6,1.0,40.3,1
25.4,148.0,1.0,30.9,2.0,14.6,0
26.9,167.0,2.0,17.6,2.0,35.1,0
45.9,147.0,4.0,22.6,1.0,14.5,1
34.6,241.0,2.0,10.6,1.0,4.6,0
5.6,131.0,0.0,25.4,3.0,2.2,1
58.6,209.0,1.0,14.6,0.0,8.7,0
43.0,29.0,2.0,22.6,2.0,5.3,0
48.2,365.0,4.0,32.5,0.0,1.4,1
47.0,67.0,3.0,31.8,1.0,23.7,0
45.8,273.0,0.0,20.0,0.0,0.0,0
47.6,4.0,2.0,5.7,1.0,0.0,0
39.8,222.0,0.0,23.4,1.0,12.4,1
49.5,292.0,0.0,19.5,0.0,0.0,0
36.6,301.0,1.0,29.2,1.0,7.6,1
74.2,337.0,0.0,14.2,0.0,9.5,0
63.8,215.0,0.0,32.0,0.0,5.3,1
51.8,139.0,6.0,33.3,0.0,31.0,0
31.8,72.0,1.0,11.6,2.0,20.0,0
62.6,310.0,0.0,37.0,0.0,2.8,0
52.7,248.0,2.0,7.8,0.0,11.7,0
38.1,94.0,0.0,23.7,1.0,0.0,0
48.8,230.0,3.0,22.1,0.0,12.1,0
27.9,154.0,3.0,27.4,2.0,0.0,1
47.1,338.0,0.0,22.6,0.0,0.0,0
21.3,199.0,0.0,22.0,2.0,6.8,0
21.7,184.0,0.0,7.4,2.0,0.0,0
26.9,115.0,0.0,16.1,2.0,7.9,1
42.7,55.0,2.0,26.4,2.0,30.3,1
52.6,224.0,0.0,20.8,0.0,0.3,0
46.7,265.0,5.0,20.5,0.0,3.6,1
38.5,175.0,3.0,23.6,1.0,0.0,1
53.4,245.0,0.0,20.4,0.0,0.0,0
53.6,49.0,5.0,14.2,1.0,23.1,1
48.4,364.0,2.0,30.5,0.0,6.2,1
14.9,181.0,1.0,13.3,2.0,0.0,1
57.0,63.0,3.0,16.5,1.0,37.4,1
57.2,194.0,4.0,39.2,0.0,15.9,1
30.4,152.0,1.0,19.4,2.0,17.6,0
39.6,80.0,1.0,26.2,1.0,0.0,0
32.0,159.0,3.0,16.0,1.0,4.6,0
56.8,158.0,5.0,25.9,0.0,12.8,1
21.9,104.0,0.0,1.0,2.0,0.0,1
25.4,147.0,0.0,12.1,2.0,2.0,0
42.4,104.0,4.0,24.8,1.0,17.1,1
58.3,310.0,0.0,21.1,0.0,1.2,0
34.2,100.0,1.0,29.8,2.0,0.0,0
10.0,224.0,0.0,27.9,3.0,27.4,0
14.0,173.0,0.0,15.9,3.0,22.3,0
28.4,228.0,3.0,25.9,1.0,16.4,0
35.0,107.0,1.0,10.2,2.0,2.5,0
15.9,196.0,0.0,26.2,2.0,3.7,0
46.5,179.0,2.0,34.8,1.0,9.3,0
26.6,109.0,1.0,28.6,2.0,31.2,0
40.1,250.0,0.0,14.8,1.0,0.0,0
33.3,208.0,3.0,23.3,1.0,8.6,0
14.9,203.0,0.0,26.4,2.0,11.1,0
20.0,176.0,0.0,31.1,2.0,0.4,0
61.6,454.0,3.0,21.1,0.0,14.7,1
64.6,193.0,0.0,29.2,0.0,4.9,0
47.4,308.0,0.0,29.4,0.0,0.0,0
24.3,223.0,0.0,1.0,2.0,9.2,1
41.5,209.0,1.0,23.0,1.0,14.5,0
23.1,108.0,1.0,18.1,2.0,0.0,1
26.6,131.0,0.0,32.6,2.0,8.2,0
50.7,246.0,2.0,15.7,0.0,2.3,1
40.4,127.0,5.0,31.3,1.0,16.7,1
52.3,299.0,0.0,24.7,0.0,0.0,0
43.4,82.0,3.0,11.7,1.0,30.5,1
42.0,254.0,4.0,15.9,0.0,26.1,0
49.6,260.0,0.0,23.3,0.0,0.0,0
36.0,1.0,2.0,7.8,3.0,41.5,1
44.1,237.0,4.0,15.3,0.0,0.0,1
28.8,98.0,0.0,24.5,2.0,2.4,0
54.4,295.0,0.0,14.9,0.0,0.0,0
62.5,230.0,4.0,20.8,0.0,21.5,1
52.4,248.0,0.0,25.9,0.0,3.5,0
28.7,205.0,2.0,20.7,1.0,6.1,1
23.8,134.0,0.0,18.8,2.0,10.2,1
24.3,139.0,0.0,23.9,2.0,0.0,0
53.5,134.0,4.0,23.7,0.0,25.3,1
36.8,366.0,2.0,16.7,0.0,7.9,1
41.6,372.0,0.0,5.1,0.0,12.4,1
60.0,182.0,4.0,26.7,0.0,20.1,1
71.6,229.0,0.0,12.1,0.0,0.0,0
21.6,180.0,0.0,1.0,2.0,15.7,0
44.3,123.0,4.0,33.0,1.0,19.8,1
31.0,237.0,2.0,15.7,1.0,1.1,0
43.9,62.0,2.0,24.1,1.0,0.0,0
63.0,232.0,0.0,17.9,0.0,2.7,0
18.3,213.0,0.0,19.8,2.0,11.5,0
51.8,215.0,4.0,10.7,0.0,25.9,0
28.3,282.0,4.0,29.0,1.0,0.0,1
62.7,217.0,0.0,13.3,0.0,0.0,0
32.0,282.0,0.0,27.8,1.0,0.0,0
40.4,254.0,3.0,26.3,1.0,19.7,0
20.8,200.0,0.0,36.1,2.0,16.2,0
32.0,234.0,0.0,21.7,2.0,18.7,1
48.4,30.0,2.0,28.0,1.0,0.0,0
25.0,183.0,0.0,15.3,2.0,4.9,1
18.1,106.0,0.0,12.6,3.0,0.0,1
56.5,309.0,6.0,11.8,0.0,0.0,1
59.2,233.0,4.0,12.4,0.0,14.2,1
25.8,131.0,0.0,9.3,2.0,0.0,0
52.3,281.0,0.0,16.1,0.0,0.0,0
51.0,135.0,4.0,23.9,1.0,28.4,1
35.3,264.0,1.0,31.8,1.0,3.5,1
31.2,114.0,1.0,17.4,2.0,1.5,0
49.6,1.0,2.0,16.4,1.0,0.0,0
62.7,444.0,4.0,16.4,0.0,5.8,1
47.9,108.0,4.0,9.7,1.0,28.8,1
19.6,166.0,0.0,29.3,2.0,11.3,0
54.6,243.0,0.0,26.7,0.0,0.0,0
61.5,230.0,0.0,22.2,0.0,2.9,0
58.0,227.0,0.0,24.0,0.0,5.2,0
24.5,215.0,0.0,11.3,2.0,15.1,1
59.1,164.0,3.0,22.9,0.0,32.3,1
57.1,1.0,4.0,35.2,1.0,7.1,0
34.7,280.0,2.0,12.6,1.0,0.0,1
39.6,177.0,3.0,26.2,1.0,17.6,0
42.1,44.0,0.0,23.6,2.0,0.0,0
56.9,193.0,0.0,16.5,0.0,0.0,0
56.3,236.0,0.0,16.4,0.0,0.0,0
50.7,193.0,2.0,35.9,0.0,16.9,0
39.8,41.0,2.0,37.0,2.0,5.6,0
27.7,89.0,0.0,17.8,2.0,0.0,0
37.9,79.0,1.0,37.2,2.0,0.0,0
42.9,216.0,3.0,10.4,1.0,11.7,0
50.1,12.0,2.0,23.5,2.0,46.8,1
68.2,219.0,0.0,11.3,0.0,0.0,0
27.5,140.0,1.0,19.5,2.0,9.0,0
28.0,144.0,0.0,20.4,2.0,0.7,1
23.8,119.0,2.0,19.3,2.0,0.0,1
24.0,245.0,2.0,43.3,2.0,13.4,1
58.2,201.0,0.0,29.0,0.0,0.0,0
58.9,101.0,3.0,11.4,0.0,36.1,1
36.2,268.0,0.0,26.4,1.0,0.0,0
67.5,183.0,5.0,18.0,0.0,10.7,1
28.2,310.0,0.0,11.6,1.0,0.0,0
37.2,205.0,3.0,10.7,1.0,1.1,0
38.3,25.0,0.0,17.6,2.0,0.0,0
69.5,231.0,0.0,26.1,0.0,0.0,0
45.2,230.0,5.0,17.3,0.0,9.9,1
34.4,73.0,1.0,11.8,2.0,9.4,0
35.4,91.0,1.0,17.6,2.0,0.0,0
42.4,232.0,3.0,28.7,1.0,20.1,0
20.0,203.0,1.0,21.0,2.0,0.0,1
13.6,174.0,0.0,16.3,3.0,31.2,0
21.5,165.0,0.0,11.7,2.0,13.7,0
55.2,139.0,3.0,14.6,0.0,14.2,0
52.9,63.0,3.0,15.2,1.0,33.1,1
41.6,55.0,2.0,20.2,1.0,0.0,0
51.7,234.0,2.0,26.1,0.0,16.2,0
53.7,185.0,4.0,14.8,0.0,22.3,1
37.9,78.0,2.0,28.4,2.0,6.2,0
51.4,318.0,4.0,29.2,0.0,0.0,1
53.9,105.0,3.0,13.6,1.0,36.1,1
40.0,183.0,1.0,30.9,1.0,11.1,0
43.6,36.0,3.0,28.0,2.0,37.3,1
14.8,194.0,5.0,22.4,2.0,3.4,1
54.0,253.0,2.0,20.2,0.0,10.3,0
65.3,256.0,0.0,24.8,0.0,0.0,0
22.9,165.0,0.0,1.0,2.0,15.9,0
44.7,275.0,0.0,11.1,0.0,11.0,1
21.5,177.0,0.0,16.0,2.0,9.8,0
25.4,164.0,0.0,16.8,2.0,6.1,0
16.8,160.0,0.0,14.3,3.0,11.9,0
43.8,5.0,2.0,29.2,2.0,14.3,0
55.7,285.0,0.0,18.3,0.0,0.0,0
30.7,105.0,2.0,38.5,2.0,33.4,0
73.1,172.0,0.0,16.8,0.0,1.4,0
32.1,104.0,1.0,9.0,2.0,11.0,0
71.5,262.0,0.0,15.5,0.0,4.6,0
67.1,238.0,5.0,14.0,0.0,19.2,1
24.0,191.0,0.0,25.8,2.0,0.0,0
53.7,1.0,3.0,20.0,1.0,0.0,0
53.9,250.0,1.0,30.1,0.0,9.9,0
17.6,201.0,0.0,25.5,2.0,0.0,0
37.9,246.0,6.0,18.1,0.0,0.0,1
28.4,139.0,1.0,15.5,2.0,24.6,0
41.1,62.0,0.0,27.5,1.0,0.0,0
43.0,265.0,2.0,15.9,0.0,6.2,0
57.1,407.0,3.0,11.5,0.0,6.4,1
61.9,259.0,1.0,18.1,0.0,6.5,0
13.4,201.0,0.0,12.6,3.0,10.0,0
31.8,203.0,2.0,11.7,1.0,11.8,0
61.0,199.0,4.0,5.3,0.0,37.7,0
19.2,105.0,0.0,22.5,3.0,8.6,1
37.5,40.0,1.0,39.8,2.0,4.9,0
49.9,115.0,2.0,3.3,1.0,27.8,1
14.6,175.0,2.0,24.3,2.0,0.0,1
62.6,65.0,2.0,21.2,1.0,41.2,1
28.9,148.0,0.0,35.1,2.0,4.3,0
56.2,305.0,0.0,21.8,0.0,0.0,0
11.0,226.0,0.0,25.8,3.0,31.9,0
44.0,242.0,0.0,16.9,1.0,4.0,0
37.8,133.0,3.0,23.4,1.0,20.6,1
37.6,152.0,3.0,18.2,1.0,6.9,1
62.3,382.0,2.0,11.5,0.0,0.0,1
45.6,264.0,1.0,23.3,0.0,11.2,0
51.3,161.0,5.0,13.1,0.0,11.6,1
26.7,153.0,0.0,21.8,2.0,0.0,0
32.3,98.0,1.0,36.0,2.0,7.6,0
39.8,224.0,0.0,17.7,1.0,1.6,0
21.5,175.0,0.0,17.7,2.0,22.7,0
37.3,103.0,2.0,17.9,2.0,9.5,0
44.2,238.0,2.0,5.5,0.0,2.5,0
10.4,224.0,0.0,21.7,3.0,15.6,0
42.1,352.0,1.0,35.8,0.0,17.5,1
58.0,215.0,1.0,27.7,0.0,14.9,0
29.7,110.0,0.0,17.9,2.0,0.0,0
41.5,43.0,0.0,20.0,2.0,0.0,0
15.8,206.0,1.0,28.0,2.0,39.8,0
50.5,274.0,0.0,8.5,0.0,0.0,0
46.5,47.0,3.0,13.4,1.0,39.2,1
40.6,214.0,4.0,31.6,1.0,17.2,0
15.4,177.0,0.0,15.7,2.0,0.0,1
48.6,1.0,3.0,28.5,2.0,42.4,1
31.1,118.0,1.0,5.5,2.0,14.9,0
31.8,68.0,0.0,32.0,2.0,0.0,0
16.5,206.0,0.0,27.0,2.0,12.2,0
53.9,102.0,2.0,21.1,1.0,43.2,1
27.7,131.0,0.0,22.2,2.0,0.0,0
17.1,193.0,0.0,33.2,2.0,23.4,0
43.9,173.0,3.0,32.7,1.0,7.8,0
30.7,224.0,0.0,13.0,2.0,22.6,1
52.6,232.0,1.0,30.6,0.0,4.5,0
56.3,264.0,0.0,8.7,0.0,0.0,0
41.3,75.0,1.0,29.4,1.0,0.0,0
5.7,242.0,0.0,3.2,3.0,12.5,0
49.4,327.0,3.0,17.6,0.0,5.2,1
62.7,255.0,0.0,19.1,0.0,3.1,0
61.6,119.0,4.0,18.2,0.0,31.5,1
62.6,116.0,5.0,14.5,0.0,26.3,1
38.9,88.0,1.0,17.0,1.0,0.0,0
29.7,242.0,0.0,20.2,1.0,0.0,0
21.3,180.0,1.0,21.8,2.0,23.7,0
25.7,251.0,0.0,15.1,2.0,2.5,1
31.6,111.0,1.0,19.1,2.0,0.5,0
47.5,266.0,0.0,22.3,0.0,0.1,0
58.8,228.0,5.0,23.7,0.0,11.7,1
61.9,1.0,2.0,6.3,0.0,0.0,0
58.1,409.0,3.0,19.9,0.0,0.0,1
52.4,243.0,2.0,5.6,0.0,8.1,0
58.5,225.0,1.0,17.2,0.0,9.9,0
21.6,155.0,0.0,17.2,2.0,6.9,0
52.8,219.0,3.0,21.3,0.0,15.7,0
23.9,157.0,0.0,6.9,2.0,9.7,0
41.9,248.0,0.0,20.7,1.0,0.9,0
36.0,226.0,2.0,6.9,1.0,4.4,0
13.9,145.0,0.0,3.3,3.0,12.5,1
33.6,65.0,0.0,13.7,2.0,0.0,0
46.4,297.0,1.0,23.5,0.0,8.1,1
22.9,246.0,0.0,14.3,2.0,0.0,0
58.8,281.0,0.0,22.2,0.0,0.0,0
26.1,129.0,1.0,18.5,2.0,24.3,0
16.5,184.0,0.0,4.2,2.0,19.0,0
19.4,175.0,0.0,27.9,2.0,30.0,0
62.9,282.0,0.0,34.3,0.0,7.3,0
59.1,251.0,0.0,30.3,0.0,6.4,0
15.2,217.0,0.0,31.3,2.0,8.1,0
62.0,259.0,0.0,29.1,0.0,7.5,0
60.1,249.0,0.0,21.3,0.0,0.0,0
38.3,240.0,2.0,18.3,1.0,10.8,0
63.8,215.0,0.0,13.0,0.0,4.0,0
42.6,318.0,0.0,6.6,1.0,27.5,1
52.8,144.0,4.0,15.1,0.0,15.9,1
28.4,234.0,3.0,15.5,1.0,13.2,0
34.5,86.0,2.0,30.6,2.0,13.8,0
76.7,226.0,0.0,27.9,0.0,11.1,0
47.6,231.0,1.0,5.4,0.0,3.1,0
61.0,152.0,4.0,11.1,0.0,25.4,1
24.3,187.0,2.0,19.6,2.0,0.0,0
33.1,134.0,2.0,27.8,2.0,26.6,0
29.9,164.0,0.0,18.9,2.0,0.0,0
51.4,255.0,0.0,16.8,0.0,1.7,0
45.5,66.0,2.0,32.3,1.0,2.8,0
21.0,170.0,0.0,24.4,2.0,17.8,0
45.9,250.0,0.0,18.6,0.0,0.0,0
42.2,25.0,2.0,12.6,2.0,3.3,0
35.6,191.0,5.0,17.9,1.0,9.3,1
49.3,233.0,3.0,14.1,0.0,21.8,0
1.4,275.0,0.0,14.5,3.0,17.7,0
66.1,85.0,3.0,32.1,0.0,40.5,1
16.8,210.0,0.0,32.1,2.0,4.4,0
48.5,311.0,0.0,19.8,0.0,0.0,0
46.6,96.0,2.0,27.8,1.0,35.7,1
54.7,236.0,0.0,13.0,0.0,10.1,0
18.5,173.0,0.0,20.1,2.0,10.0,0
28.1,285.0,0.0,24.2,1.0,0.7,1
51.2,205.0,0.0,23.5,0.0,0.0,0
48.3,218.0,0.0,27.9,0.0,0.0,0
13.2,197.0,0.0,34.1,3.0,10.9,0
21.4,154.0,0.0,27.3,2.0,28.8,0
41.8,47.0,2.0,4.6,1.0,0.0,0
38.2,26.0,2.0,10.4,2.0,10.8,0
28.8,110.0,0.0,14.2,2.0,5.2,0
30.3,268.0,0.0,12.3,1.0,3.8,1
29.3,191.0,4.0,21.5,1.0,27.6,0
23.7,172.0,0.0,29.1,2.0,6.4,1
51.5,202.0,1.0,28.2,0.0,0.0,0
67.5,203.0,2.0,14.1,0.0,24.0,0
29.0,148.0,0.0,17.3,2.0,0.0,0
51.7,310.0,0.0,27.0,0.0,12.0,1
48.7,2.0,0.0,27.7,2.0,49.1,1
45.8,171.0,1.0,22.4,1.0,6.7,0
47.7,289.0,0.0,9.5,0.0,0.0,0
52.1,230.0,0.0,1.0,0.0,0.0,0
45.1,65.0,1.0,13.5,1.0,0.0,0
52.0,212.0,5.0,12.4,0.0,12.6,1
24.0,185.0,0.0,16.3,2.0,4.8,0
31.7,146.0,0.0,14.2,2.0,10.2,1
40.6,211.0,0.0,27.4,1.0,0.0,0
59.7,223.0,0.0,15.3,0.0,4.0,0
30.9,201.0,1.0,27.6,1.0,9.1,0
11.9,132.0,2.0,24.8,3.0,0.0,1
31.3,66.0,1.0,36.5,2.0,16.8,0
32.4,100.0,0.0,20.1,2.0,0.0,0
25.4,122.0,1.0,30.8,2.0,0.0,1
47.8,414.0,4.0,20.9,0.0,0.0,1
39.4,225.0,3.0,25.9,1.0,19.1,0
18.4,167.0,0.0,26.0,2.0,0.0,0
51.9,175.0,1.0,26.0,0.0,17.1,0
64.1,242.0,1.0,12.8,0.0,17.6,0
64.9,161.0,4.0,1.0,0.0,25.0,1
6.9,273.0,0.0,17.1,3.0,0.0,0
61.1,303.0,0.0,24.3,0.0,0.0,0
39.8,237.0,0.0,35.0,1.0,2.0,0
22.0,178.0,1.0,29.6,2.0,27.6,0
18.1,163.0,0.0,21.0,2.0,0.0,0
33.3,106.0,0.0,28.9,2.0,0.0,0
24.0,111.0,1.0,25.6,2.0,23.7,0
29.4,275.0,1.0,18.8,1.0,0.9,1
51.5,116.0,3.0,24.4,1.0,29.3,1
44.1,62.0,2.0,10.4,1.0,0.0,0
21.8,267.0,1.0,16.0,2.0,1.6,1
46.1,83.0,3.0,16.1,1.0,30.4,1
53.5,254.0,2.0,41.7,0.0,15.7,0
14.2,175.0,0.0,31.2,3.0,6.5,0
41.1,219.0,2.0,38.1,1.0,10.6,0
37.7,44.0,1.0,30.2,2.0,0.0,0
41.8,286.0,1.0,10.3,0.0,7.1,0
21.2,154.0,1.0,23.3,2.0,0.0,1
57.9,219.0,0.0,29.5,0.0,1.3,0
73.6,295.0,0.0,13.0,0.0,0.0,0
48.5,152.0,5.0,34.0,0.0,11.6,1
61.2,213.0,4.0,21.6,0.0,20.5,1
36.2,21.0,2.0,14.3,2.0,37.8,1
50.0,271.0,2.0,12.4,0.0,21.1,0
20.8,145.0,0.0,18.3,2.0,6.3,0
24.3,107.0,1.0,19.9,2.0,24.5,0
36.3,249.0,0.0,16.8,1.0,0.0,0
41.4,280.0,1.0,21.4,0.0,0.5,1
58.3,160.0,5.0,19.4,0.0,11.0,1
9.7,251.0,0.0,21.4,2.0,13.9,0
58.6,315.0,0.0,18.6,0.0,0.0,0
29.7,132.0,0.0,18.6,2.0,0.0,0
53.3,234.0,1.0,24.6,0.0,13.2,0
27.9,112.0,0.0,22.4,2.0,5.8,0
38.7,346.0,3.0,16.8,0.0,3.9,1
39.4,308.0,0.0,35.7,1.0,13.6,0
39.0,42.0,1.0,18.1,2.0,0.0,0
12.1,92.0,4.0,13.9,3.0,0.0,1
24.9,134.0,1.0,13.0,2.0,20.4,0
48.5,257.0,0.0,16.0,0.0,0.0,0
28.5,178.0,0.0,23.4,2.0,0.0,0
51.8,1.0,2.0,9.2,1.0,0.0,0
40.7,317.0,0.0,18.3,0.0,8.6,1
23.9,272.0,0.0,6.6,2.0,19.0,1
26.6,142.0,0.0,24.5,2.0,4.7,0
36.8,90.0,0.0,26.5,2.0,0.0,0
48.8,73.0,4.0,18.3,1.0,29.0,1
29.7,123.0,1.0,28.0,2.0,12.5,0
29.7,226.0,0.0,22.0,2.0,16.8,1
26.9,101.0,1.0,1.0,2.0,13.7,0
62.8,186.0,3.0,16.0,0.0,34.2,1
51.7,5.0,2.0,33.0,1.0,0.0,0
54.2,275.0,0.0,29.5,0.0,0.0,0
25.6,159.0,0.0,12.1,2.0,14.9,0
85.4,252.0,0.0,26.3,0.0,0.0,0
31.0,162.0,2.0,21.4,1.0,8.2,0
21.3,145.0,0.0,15.2,2.0,12.4,0
42.4,271.0,1.0,11.7,0.0,1.0,1
43.0,308.0,0.0,11.8,0.0,0.0,0
55.5,224.0,0.0,13.6,0.0,12.7,0
57.8,211.0,2.0,10.8,0.0,20.5,0
24.2,201.0,1.0,27.4,2.0,5.9,1
16.0,184.0,0.0,38.0,2.0,4.2,1
30.9,125.0,0.0,5.5,2.0,5.2,0
42.2,239.0,1.0,12.6,1.0,1.4,0
17.7,127.0,0.0,22.5,3.0,8.6,1
36.3,74.0,1.0,26.2,2.0,7.4,0
57.8,269.0,1.0,23.8,0.0,4.9,0
20.2,121.0,1.0,16.4,2.0,0.0,1
71.8,285.0,0.0,13.1,0.0,15.9,0
16.7,209.0,0.0,16.0,2.0,8.8,0
58.8,221.0,0.0,19.1,0.0,1.1,0
32.7,1.0,3.0,19.9,2.0,29.7,1
61.8,236.0,0.0,14.8,0.0,0.0,0
16.0,203.0,0.0,16.6,2.0,9.7,0
50.5,235.0,2.0,17.3,0.0,5.4,0
43.7,186.0,4.0,1.5,1.0,9.7,1
61.1,504.0,1.0,21.6,0.0,14.6,1
45.4,250.0,4.0,26.7,0.0,11.1,0
37.5,269.0,2.0,11.2,1.0,11.5,0
16.2,175.0,0.0,13.9,3.0,22.4,0
46.3,3.0,2.0,6.1,1.0,0.0,0
31.5,73.0,2.0,12.3,2.0,27.0,0
50.9,194.0,0.0,13.7,0.0,14.9,0
62.4,248.0,0.0,25.2,0.0,0.0,0
44.4,323.0,0.0,20.2,0.0,16.8,1
50.8,248.0,0.0,25.0,0.0,0.0,0
50.6,246.0,0.0,25.0,0.0,0.0,0
31.5,59.0,0.0,30.7,2.0,11.8,0
28.5,166.0,0.0,36.1,2.0,17.3,1
28.2,84.0,0.0,3.5,2.0,12.8,0
25.0,197.0,0.0,23.9,2.0,0.0,1
48.7,242.0,3.0,25.6,0.0,22.6,0
67.6,234.0,0.0,21.3,0.0,0.0,0
21.8,149.0,0.0,19.9,2.0,5.5,0
38.5,271.0,5.0,24.0,0.0,0.0,1
27.9,114.0,0.0,8.7,2.0,0.0,0
48.9,194.0,3.0,11.5,0.0,16.2,0
10.4,72.0,0.0,15.4,3.0,9.7,1
17.6,205.0,0.0,19.0,2.0,14.7,0
24.7,232.0,0.0,23.6,2.0,0.5,1
60.9,251.0,0.0,27.1,0.0,0.0,0
38.6,284.0,1.0,21.0,1.0,8.9,1
47.4,233.0,1.0,16.9,0.0,17.8,1
31.4,82.0,0.0,18.7,2.0,5.3,0
53.3,232.0,3.0,25.9,0.0,25.2,0
44.6,204.0,2.0,12.4,1.0,8.7,0
70.2,274.0,0.0,5.7,0.0,0.0,0
27.8,315.0,3.0,11.5,1.0,0.8,1
10.4,90.0,1.0,9.0,3.0,0.0,1
24.6,174.0,0.0,2.2,2.0,16.5,0
60.7,238.0,0.0,4.8,0.0,0.0,0
22.3,151.0,0.0,18.4,2.0,17.1,0
31.2,134.0,0.0,7.6,2.0,0.0,0
42.6,155.0,4.0,17.4,1.0,18.8,1
51.3,269.0,0.0,24.6,0.0,0.0,0
39.4,74.0,0.0,16.9,1.0,0.0,0
34.8,280.0,2.0,18.8,1.0,9.2,1
54.5,215.0,0.0,21.5,0.0,0.0,0
31.1,132.0,1.0,10.4,2.0,7.4,0
22.9,175.0,0.0,6.2,2.0,15.2,0
56.1,182.0,4.0,15.7,0.0,29.6,1
43.8,1.0,2.0,15.9,2.0,42.9,1
21.8,257.0,4.0,14.7,1.0,6.5,0
66.5,179.0,2.0,33.4,0.0,30.1,0
36.1,329.0,3.0,23.5,0.0,7.7,1
16.6,137.0,0.0,16.6,3.0,17.1,0
52.9,212.0,1.0,18.9,0.0,5.2,0
75.6,303.0,0.0,27.1,0.0,17.3,0
43.2,70.0,2.0,8.4,1.0,1.0,0
66.9,185.0,4.0,16.7,0.0,33.6,1
31.5,150.0,4.0,15.9,1.0,27.5,0
36.4,71.0,2.0,10.7,2.0,11.4,0
46.0,227.0,0.0,20.5,1.0,0.0,0
46.5,264.0,4.0,22.9,0.0,36.8,0
16.6,192.0,0.0,11.3,2.0,20.5,0
34.7,51.0,1.0,22.4,2.0,9.3,0
32.3,105.0,0.0,8.4,2.0,0.0,0
38.3,147.0,5.0,20.2,1.0,2.0,1
53.9,279.0,0.0,26.7,0.0,3.3,0
26.7,195.0,1.0,26.7,2.0,0.0,1
30.2,191.0,2.0,16.7,1.0,15.4,0
22.7,153.0,0.0,14.6,2.0,0.0,0
37.2,110.0,1.0,23.1,1.0,0.0,0
27.7,207.0,2.0,14.6,1.0,3.7,0
47.0,288.0,2.0,18.0,0.0,16.0,0
25.9,164.0,1.0,12.3,2.0,15.5,0
28.7,84.0,1.0,13.1,2.0,13.1,0
57.9,283.0,0.0,6.5,0.0,5.3,0
54.5,163.0,3.0,25.0,0.0,23.9,1
20.5,177.0,1.0,6.7,2.0,31.7,0
47.8,317.0,0.0,18.7,0.0,0.4,0
41.4,278.0,0.0,19.4,1.0,0.0,0
63.0,248.0,2.0,19.3,0.0,24.9,0
59.5,291.0,0.0,12.8,0.0,0.0,0
31.0,121.0,2.0,21.5,2.0,32.8,0
50.3,50.0,2.0,14.9,1.0,0.0,0
40.3,377.0,0.0,28.4,0.0,18.3,1
55.9,279.0,0.0,30.8,0.0,0.0,0
36.6,135.0,1.0,33.1,1.0,0.0,0
30.7,287.0,0.0,23.7,1.0,0.0,0
35.0,80.0,3.0,20.8,2.0,27.5,1
45.6,36.0,2.0,36.6,1.0,0.0,0
73.3,214.0,5.0,16.0,0.0,19.2,1
44.4,136.0,3.0,22.4,1.0,20.5,1
38.5,65.0,3.0,2.7,2.0,17.6,1
63.3,510.0,2.0,20.0,0.0,20.7,1
26.1,144.0,0.0,26.2,2.0,0.0,0
26.9,1.0,1.0,7.5,3.0,46.5,1
37.6,115.0,1.0,20.0,1.0,0.0,0
19.5,103.0,0.0,19.1,3.0,0.0,1
23.2,142.0,0.0,16.6,2.0,4.8,1
52.9,187.0,3.0,11.8,0.0,21.2,0
